contadorasf,idHabitacion,timestampx,statusx,Habitacion
30875,14,7/20/2022,Sala disponible.,Estación de revisión 3
30876,8,7/20/2022,Sala disponible.,Sala de procedimientos 3
30877,12,7/20/2022,Sala no disponible.,Estación de revisión 1
30878,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
30879,12,7/20/2022,Sala disponible.,Estación de revisión 1
30880,1,7/20/2022,Sala no disponible.,Sala de examenes 1
30881,1,7/20/2022,Inicia limpieza.,Sala de examenes 1
30882,1,7/20/2022,Sala disponible.,Sala de examenes 1
30883,4,7/20/2022,Sala no disponible.,Sala de examenes 4
30884,4,7/20/2022,Inicia limpieza.,Sala de examenes 4
30885,4,7/20/2022,Sala disponible.,Sala de examenes 4
30886,2,7/20/2022,Sala no disponible.,Sala de examenes 2
30887,2,7/20/2022,Inicia limpieza.,Sala de examenes 2
30888,2,7/20/2022,Sala disponible.,Sala de examenes 2
30889,12,7/20/2022,Sala no disponible.,Estación de revisión 1
30890,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
30891,12,7/20/2022,Sala disponible.,Estación de revisión 1
30892,7,7/20/2022,Sala no disponible.,Sala de procedimientos 2
30893,7,7/20/2022,Inicia limpieza.,Sala de procedimientos 2
30894,7,7/20/2022,Sala disponible.,Sala de procedimientos 2
30895,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
30896,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
30897,13,7/20/2022,Sala no disponible.,Estación de revisión 2
30898,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
30899,5,7/20/2022,Sala disponible.,Sala de imagenes 1
30900,12,7/20/2022,Sala no disponible.,Estación de revisión 1
30901,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
30902,13,7/20/2022,Sala disponible.,Estación de revisión 2
30903,12,7/20/2022,Sala disponible.,Estación de revisión 1
30904,12,7/20/2022,Sala no disponible.,Estación de revisión 1
30905,13,7/20/2022,Sala no disponible.,Estación de revisión 2
30906,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
30907,13,7/20/2022,Sala disponible.,Estación de revisión 2
30908,2,7/20/2022,Sala no disponible.,Sala de examenes 2
30909,1,7/20/2022,Sala no disponible.,Sala de examenes 1
30910,2,7/20/2022,Inicia limpieza.,Sala de examenes 2
30911,1,7/20/2022,Inicia limpieza.,Sala de examenes 1
30912,1,7/20/2022,Sala disponible.,Sala de examenes 1
30913,2,7/20/2022,Sala disponible.,Sala de examenes 2
30914,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
30915,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
30916,5,7/20/2022,Sala disponible.,Sala de imagenes 1
30917,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
30918,12,7/20/2022,Sala disponible.,Estación de revisión 1
30919,3,7/20/2022,Sala no disponible.,Sala de examenes 3
30920,3,7/20/2022,Inicia limpieza.,Sala de examenes 3
30921,3,7/20/2022,Sala disponible.,Sala de examenes 3
30922,6,7/20/2022,Sala no disponible.,Sala de procedimientos 1
30923,6,7/20/2022,Inicia limpieza.,Sala de procedimientos 1
30924,4,7/20/2022,Sala no disponible.,Sala de examenes 4
30925,12,7/20/2022,Sala no disponible.,Estación de revisión 1
30926,4,7/20/2022,Inicia limpieza.,Sala de examenes 4
30927,6,7/20/2022,Sala disponible.,Sala de procedimientos 1
30928,4,7/20/2022,Sala disponible.,Sala de examenes 4
30929,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
30930,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
30931,5,7/20/2022,Sala disponible.,Sala de imagenes 1
30932,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
30933,12,7/20/2022,Sala disponible.,Estación de revisión 1
30934,13,7/20/2022,Sala no disponible.,Estación de revisión 2
30935,7,7/20/2022,Sala no disponible.,Sala de procedimientos 2
30936,7,7/20/2022,Inicia limpieza.,Sala de procedimientos 2
30937,7,7/20/2022,Sala disponible.,Sala de procedimientos 2
30938,2,7/20/2022,Sala no disponible.,Sala de examenes 2
30939,2,7/20/2022,Inicia limpieza.,Sala de examenes 2
30940,12,7/20/2022,Sala no disponible.,Estación de revisión 1
30941,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
30942,12,7/20/2022,Sala disponible.,Estación de revisión 1
30943,2,7/20/2022,Sala disponible.,Sala de examenes 2
30944,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
30945,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
30946,5,7/20/2022,Sala disponible.,Sala de imagenes 1
30947,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
30948,13,7/20/2022,Sala disponible.,Estación de revisión 2
30949,1,7/20/2022,Sala no disponible.,Sala de examenes 1
30950,1,7/20/2022,Inicia limpieza.,Sala de examenes 1
30951,2,7/20/2022,Sala no disponible.,Sala de examenes 2
30952,1,7/20/2022,Sala disponible.,Sala de examenes 1
30953,2,7/20/2022,Inicia limpieza.,Sala de examenes 2
30954,2,7/20/2022,Sala disponible.,Sala de examenes 2
30955,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
30956,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
30957,7,7/20/2022,Sala no disponible.,Sala de procedimientos 2
30958,7,7/20/2022,Inicia limpieza.,Sala de procedimientos 2
30959,5,7/20/2022,Sala disponible.,Sala de imagenes 1
30960,7,7/20/2022,Sala disponible.,Sala de procedimientos 2
30961,9,7/20/2022,Sala no disponible.,Sala de procedimientos 4
30962,9,7/20/2022,Inicia limpieza.,Sala de procedimientos 4
30963,6,7/20/2022,Sala no disponible.,Sala de procedimientos 1
30964,6,7/20/2022,Inicia limpieza.,Sala de procedimientos 1
30965,9,7/20/2022,Sala disponible.,Sala de procedimientos 4
30966,6,7/20/2022,Sala disponible.,Sala de procedimientos 1
30967,8,7/20/2022,Sala no disponible.,Sala de procedimientos 3
30968,8,7/20/2022,Inicia limpieza.,Sala de procedimientos 3
30969,12,7/20/2022,Sala no disponible.,Estación de revisión 1
30970,8,7/20/2022,Sala disponible.,Sala de procedimientos 3
30971,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
30972,12,7/20/2022,Sala disponible.,Estación de revisión 1
30973,13,7/20/2022,Sala no disponible.,Estación de revisión 2
30974,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
30975,13,7/20/2022,Sala disponible.,Estación de revisión 2
30976,13,7/20/2022,Sala no disponible.,Estación de revisión 2
30977,12,7/20/2022,Sala no disponible.,Estación de revisión 1
30978,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
30979,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
30980,13,7/20/2022,Sala disponible.,Estación de revisión 2
30981,12,7/20/2022,Sala disponible.,Estación de revisión 1
30982,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
30983,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
30984,14,7/20/2022,Sala no disponible.,Estación de revisión 3
30985,14,7/20/2022,Inicia limpieza.,Estación de revisión 3
30986,5,7/20/2022,Sala disponible.,Sala de imagenes 1
30987,14,7/20/2022,Sala disponible.,Estación de revisión 3
30988,1,7/20/2022,Sala no disponible.,Sala de examenes 1
30989,1,7/20/2022,Inicia limpieza.,Sala de examenes 1
30990,1,7/20/2022,Sala disponible.,Sala de examenes 1
30991,12,7/20/2022,Sala no disponible.,Estación de revisión 1
30992,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
30993,13,7/20/2022,Sala no disponible.,Estación de revisión 2
30994,12,7/20/2022,Sala disponible.,Estación de revisión 1
30995,2,7/20/2022,Sala no disponible.,Sala de examenes 2
30996,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
30997,13,7/20/2022,Sala disponible.,Estación de revisión 2
30998,2,7/20/2022,Inicia limpieza.,Sala de examenes 2
30999,2,7/20/2022,Sala disponible.,Sala de examenes 2
31000,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31001,3,7/20/2022,Sala no disponible.,Sala de examenes 3
31002,13,7/20/2022,Sala no disponible.,Estación de revisión 2
31003,6,7/20/2022,Sala no disponible.,Sala de procedimientos 1
31004,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
31005,6,7/20/2022,Inicia limpieza.,Sala de procedimientos 1
31006,6,7/20/2022,Sala disponible.,Sala de procedimientos 1
31007,7,7/20/2022,Sala no disponible.,Sala de procedimientos 2
31008,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31009,12,7/20/2022,Sala disponible.,Estación de revisión 1
31010,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
31011,13,7/20/2022,Sala disponible.,Estación de revisión 2
31012,7,7/20/2022,Inicia limpieza.,Sala de procedimientos 2
31013,8,7/20/2022,Sala no disponible.,Sala de procedimientos 3
31014,8,7/20/2022,Inicia limpieza.,Sala de procedimientos 3
31015,1,7/20/2022,Sala no disponible.,Sala de examenes 1
31016,2,7/20/2022,Sala no disponible.,Sala de examenes 2
31017,7,7/20/2022,Sala disponible.,Sala de procedimientos 2
31018,1,7/20/2022,Inicia limpieza.,Sala de examenes 1
31019,2,7/20/2022,Inicia limpieza.,Sala de examenes 2
31020,1,7/20/2022,Sala disponible.,Sala de examenes 1
31021,2,7/20/2022,Sala disponible.,Sala de examenes 2
31022,3,7/20/2022,Inicia limpieza.,Sala de examenes 3
31023,8,7/20/2022,Sala disponible.,Sala de procedimientos 3
31024,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
31025,3,7/20/2022,Sala disponible.,Sala de examenes 3
31026,5,7/20/2022,Sala disponible.,Sala de imagenes 1
31027,4,7/20/2022,Sala no disponible.,Sala de examenes 4
31028,13,7/20/2022,Sala no disponible.,Estación de revisión 2
31029,4,7/20/2022,Inicia limpieza.,Sala de examenes 4
31030,14,7/20/2022,Sala no disponible.,Estación de revisión 3
31031,14,7/20/2022,Inicia limpieza.,Estación de revisión 3
31032,14,7/20/2022,Sala disponible.,Estación de revisión 3
31033,4,7/20/2022,Sala disponible.,Sala de examenes 4
31034,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
31035,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31036,13,7/20/2022,Sala disponible.,Estación de revisión 2
31037,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31038,12,7/20/2022,Sala disponible.,Estación de revisión 1
31039,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31040,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31041,12,7/20/2022,Sala disponible.,Estación de revisión 1
31042,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
31043,9,7/20/2022,Sala no disponible.,Sala de procedimientos 4
31044,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
31045,9,7/20/2022,Inicia limpieza.,Sala de procedimientos 4
31046,5,7/20/2022,Sala disponible.,Sala de imagenes 1
31047,9,7/20/2022,Sala disponible.,Sala de procedimientos 4
31048,1,7/20/2022,Sala no disponible.,Sala de examenes 1
31049,1,7/20/2022,Inicia limpieza.,Sala de examenes 1
31050,1,7/20/2022,Sala disponible.,Sala de examenes 1
31051,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31052,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31053,12,7/20/2022,Sala disponible.,Estación de revisión 1
31054,13,7/20/2022,Sala no disponible.,Estación de revisión 2
31055,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
31056,13,7/20/2022,Sala disponible.,Estación de revisión 2
31057,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
31058,3,7/20/2022,Sala no disponible.,Sala de examenes 3
31059,3,7/20/2022,Inicia limpieza.,Sala de examenes 3
31060,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
31061,5,7/20/2022,Sala disponible.,Sala de imagenes 1
31062,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31063,3,7/20/2022,Sala disponible.,Sala de examenes 3
31064,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31065,2,7/20/2022,Sala no disponible.,Sala de examenes 2
31066,12,7/20/2022,Sala disponible.,Estación de revisión 1
31067,2,7/20/2022,Inicia limpieza.,Sala de examenes 2
31068,13,7/20/2022,Sala no disponible.,Estación de revisión 2
31069,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
31070,2,7/20/2022,Sala disponible.,Sala de examenes 2
31071,13,7/20/2022,Sala disponible.,Estación de revisión 2
31072,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31073,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31074,12,7/20/2022,Sala disponible.,Estación de revisión 1
31075,1,7/20/2022,Sala no disponible.,Sala de examenes 1
31076,1,7/20/2022,Inicia limpieza.,Sala de examenes 1
31077,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31078,1,7/20/2022,Sala disponible.,Sala de examenes 1
31079,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31080,12,7/20/2022,Sala disponible.,Estación de revisión 1
31081,4,7/20/2022,Sala no disponible.,Sala de examenes 4
31082,4,7/20/2022,Inicia limpieza.,Sala de examenes 4
31083,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
31084,4,7/20/2022,Sala disponible.,Sala de examenes 4
31085,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31086,3,7/20/2022,Sala no disponible.,Sala de examenes 3
31087,3,7/20/2022,Inicia limpieza.,Sala de examenes 3
31088,9,7/20/2022,Sala no disponible.,Sala de procedimientos 4
31089,9,7/20/2022,Inicia limpieza.,Sala de procedimientos 4
31090,13,7/20/2022,Sala no disponible.,Estación de revisión 2
31091,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
31092,3,7/20/2022,Sala disponible.,Sala de examenes 3
31093,13,7/20/2022,Sala disponible.,Estación de revisión 2
31094,9,7/20/2022,Sala disponible.,Sala de procedimientos 4
31095,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
31096,2,7/20/2022,Sala no disponible.,Sala de examenes 2
31097,2,7/20/2022,Inicia limpieza.,Sala de examenes 2
31098,5,7/20/2022,Sala disponible.,Sala de imagenes 1
31099,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31100,2,7/20/2022,Sala disponible.,Sala de examenes 2
31101,12,7/20/2022,Sala disponible.,Estación de revisión 1
31102,13,7/20/2022,Sala no disponible.,Estación de revisión 2
31103,7,7/20/2022,Sala no disponible.,Sala de procedimientos 2
31104,7,7/20/2022,Inicia limpieza.,Sala de procedimientos 2
31105,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31106,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31107,12,7/20/2022,Sala disponible.,Estación de revisión 1
31108,6,7/20/2022,Sala no disponible.,Sala de procedimientos 1
31109,7,7/20/2022,Sala disponible.,Sala de procedimientos 2
31110,6,7/20/2022,Inicia limpieza.,Sala de procedimientos 1
31111,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
31112,6,7/20/2022,Sala disponible.,Sala de procedimientos 1
31113,13,7/20/2022,Sala disponible.,Estación de revisión 2
31114,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
31115,1,7/20/2022,Sala no disponible.,Sala de examenes 1
31116,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
31117,1,7/20/2022,Inicia limpieza.,Sala de examenes 1
31118,5,7/20/2022,Sala disponible.,Sala de imagenes 1
31119,1,7/20/2022,Sala disponible.,Sala de examenes 1
31120,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31121,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31122,2,7/20/2022,Sala no disponible.,Sala de examenes 2
31123,2,7/20/2022,Inicia limpieza.,Sala de examenes 2
31124,13,7/20/2022,Sala no disponible.,Estación de revisión 2
31125,12,7/20/2022,Sala disponible.,Estación de revisión 1
31126,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
31127,14,7/20/2022,Sala no disponible.,Estación de revisión 3
31128,14,7/20/2022,Inicia limpieza.,Estación de revisión 3
31129,4,7/20/2022,Sala no disponible.,Sala de examenes 4
31130,13,7/20/2022,Sala disponible.,Estación de revisión 2
31131,14,7/20/2022,Sala disponible.,Estación de revisión 3
31132,4,7/20/2022,Inicia limpieza.,Sala de examenes 4
31133,2,7/20/2022,Sala disponible.,Sala de examenes 2
31134,4,7/20/2022,Sala disponible.,Sala de examenes 4
31135,3,7/20/2022,Sala no disponible.,Sala de examenes 3
31136,3,7/20/2022,Inicia limpieza.,Sala de examenes 3
31137,3,7/20/2022,Sala disponible.,Sala de examenes 3
31138,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31139,7,7/20/2022,Sala no disponible.,Sala de procedimientos 2
31140,7,7/20/2022,Inicia limpieza.,Sala de procedimientos 2
31141,6,7/20/2022,Sala no disponible.,Sala de procedimientos 1
31142,9,7/20/2022,Sala no disponible.,Sala de procedimientos 4
31143,6,7/20/2022,Inicia limpieza.,Sala de procedimientos 1
31144,9,7/20/2022,Inicia limpieza.,Sala de procedimientos 4
31145,6,7/20/2022,Sala disponible.,Sala de procedimientos 1
31146,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
31147,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
31148,9,7/20/2022,Sala disponible.,Sala de procedimientos 4
31149,7,7/20/2022,Sala disponible.,Sala de procedimientos 2
31150,5,7/20/2022,Sala disponible.,Sala de imagenes 1
31151,8,7/20/2022,Sala no disponible.,Sala de procedimientos 3
31152,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31153,8,7/20/2022,Inicia limpieza.,Sala de procedimientos 3
31154,1,7/20/2022,Sala no disponible.,Sala de examenes 1
31155,12,7/20/2022,Sala disponible.,Estación de revisión 1
31156,1,7/20/2022,Inicia limpieza.,Sala de examenes 1
31157,8,7/20/2022,Sala disponible.,Sala de procedimientos 3
31158,1,7/20/2022,Sala disponible.,Sala de examenes 1
31159,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
31160,6,7/20/2022,Sala no disponible.,Sala de procedimientos 1
31161,6,7/20/2022,Inicia limpieza.,Sala de procedimientos 1
31162,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
31163,5,7/20/2022,Sala disponible.,Sala de imagenes 1
31164,6,7/20/2022,Sala disponible.,Sala de procedimientos 1
31165,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31166,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31167,12,7/20/2022,Sala disponible.,Estación de revisión 1
31168,13,7/20/2022,Sala no disponible.,Estación de revisión 2
31169,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
31170,13,7/20/2022,Sala disponible.,Estación de revisión 2
31171,7,7/20/2022,Sala no disponible.,Sala de procedimientos 2
31172,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31173,7,7/20/2022,Inicia limpieza.,Sala de procedimientos 2
31174,14,7/20/2022,Sala no disponible.,Estación de revisión 3
31175,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31176,14,7/20/2022,Inicia limpieza.,Estación de revisión 3
31177,12,7/20/2022,Sala disponible.,Estación de revisión 1
31178,14,7/20/2022,Sala disponible.,Estación de revisión 3
31179,13,7/20/2022,Sala no disponible.,Estación de revisión 2
31180,7,7/20/2022,Sala disponible.,Sala de procedimientos 2
31181,1,7/20/2022,Sala no disponible.,Sala de examenes 1
31182,1,7/20/2022,Inicia limpieza.,Sala de examenes 1
31183,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
31184,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31185,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31186,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
31187,1,7/20/2022,Sala disponible.,Sala de examenes 1
31188,12,7/20/2022,Sala disponible.,Estación de revisión 1
31189,14,7/20/2022,Sala no disponible.,Estación de revisión 3
31190,14,7/20/2022,Inicia limpieza.,Estación de revisión 3
31191,5,7/20/2022,Sala disponible.,Sala de imagenes 1
31192,14,7/20/2022,Sala disponible.,Estación de revisión 3
31193,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
31194,13,7/20/2022,Sala disponible.,Estación de revisión 2
31195,2,7/20/2022,Sala no disponible.,Sala de examenes 2
31196,2,7/20/2022,Inicia limpieza.,Sala de examenes 2
31197,2,7/20/2022,Sala disponible.,Sala de examenes 2
31198,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31199,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
31200,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
31201,5,7/20/2022,Sala disponible.,Sala de imagenes 1
31202,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31203,12,7/20/2022,Sala disponible.,Estación de revisión 1
31204,14,7/20/2022,Sala no disponible.,Estación de revisión 3
31205,14,7/20/2022,Inicia limpieza.,Estación de revisión 3
31206,14,7/20/2022,Sala disponible.,Estación de revisión 3
31207,13,7/20/2022,Sala no disponible.,Estación de revisión 2
31208,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
31209,13,7/20/2022,Sala disponible.,Estación de revisión 2
31210,3,7/20/2022,Sala no disponible.,Sala de examenes 3
31211,3,7/20/2022,Inicia limpieza.,Sala de examenes 3
31212,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31213,1,7/20/2022,Sala no disponible.,Sala de examenes 1
31214,7,7/20/2022,Sala no disponible.,Sala de procedimientos 2
31215,1,7/20/2022,Inicia limpieza.,Sala de examenes 1
31216,3,7/20/2022,Sala disponible.,Sala de examenes 3
31217,7,7/20/2022,Inicia limpieza.,Sala de procedimientos 2
31218,1,7/20/2022,Sala disponible.,Sala de examenes 1
31219,7,7/20/2022,Sala disponible.,Sala de procedimientos 2
31220,13,7/20/2022,Sala no disponible.,Estación de revisión 2
31221,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
31222,8,7/20/2022,Sala no disponible.,Sala de procedimientos 3
31223,13,7/20/2022,Sala disponible.,Estación de revisión 2
31224,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
31225,8,7/20/2022,Inicia limpieza.,Sala de procedimientos 3
31226,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
31227,8,7/20/2022,Sala disponible.,Sala de procedimientos 3
31228,5,7/20/2022,Sala disponible.,Sala de imagenes 1
31229,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31230,12,7/20/2022,Sala disponible.,Estación de revisión 1
31231,13,7/20/2022,Sala no disponible.,Estación de revisión 2
31232,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
31233,13,7/20/2022,Sala disponible.,Estación de revisión 2
31234,2,7/20/2022,Sala no disponible.,Sala de examenes 2
31235,2,7/20/2022,Inicia limpieza.,Sala de examenes 2
31236,3,7/20/2022,Sala no disponible.,Sala de examenes 3
31237,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
31238,2,7/20/2022,Sala disponible.,Sala de examenes 2
31239,4,7/20/2022,Sala no disponible.,Sala de examenes 4
31240,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
31241,5,7/20/2022,Sala disponible.,Sala de imagenes 1
31242,1,7/20/2022,Sala no disponible.,Sala de examenes 1
31243,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31244,3,7/20/2022,Inicia limpieza.,Sala de examenes 3
31245,1,7/20/2022,Inicia limpieza.,Sala de examenes 1
31246,3,7/20/2022,Sala disponible.,Sala de examenes 3
31247,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31248,12,7/20/2022,Sala disponible.,Estación de revisión 1
31249,1,7/20/2022,Sala disponible.,Sala de examenes 1
31250,4,7/20/2022,Inicia limpieza.,Sala de examenes 4
31251,4,7/20/2022,Sala disponible.,Sala de examenes 4
31252,13,7/20/2022,Sala no disponible.,Estación de revisión 2
31253,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
31254,13,7/20/2022,Sala disponible.,Estación de revisión 2
31255,9,7/20/2022,Sala no disponible.,Sala de procedimientos 4
31256,2,7/20/2022,Sala no disponible.,Sala de examenes 2
31257,9,7/20/2022,Inicia limpieza.,Sala de procedimientos 4
31258,2,7/20/2022,Inicia limpieza.,Sala de examenes 2
31259,2,7/20/2022,Sala disponible.,Sala de examenes 2
31260,9,7/20/2022,Sala disponible.,Sala de procedimientos 4
31261,8,7/20/2022,Sala no disponible.,Sala de procedimientos 3
31262,8,7/20/2022,Inicia limpieza.,Sala de procedimientos 3
31263,7,7/20/2022,Sala no disponible.,Sala de procedimientos 2
31264,1,7/20/2022,Sala no disponible.,Sala de examenes 1
31265,7,7/20/2022,Inicia limpieza.,Sala de procedimientos 2
31266,6,7/20/2022,Sala no disponible.,Sala de procedimientos 1
31267,1,7/20/2022,Inicia limpieza.,Sala de examenes 1
31268,8,7/20/2022,Sala disponible.,Sala de procedimientos 3
31269,6,7/20/2022,Inicia limpieza.,Sala de procedimientos 1
31270,1,7/20/2022,Sala disponible.,Sala de examenes 1
31271,6,7/20/2022,Sala disponible.,Sala de procedimientos 1
31272,13,7/20/2022,Sala no disponible.,Estación de revisión 2
31273,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
31274,7,7/20/2022,Sala disponible.,Sala de procedimientos 2
31275,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31276,13,7/20/2022,Sala disponible.,Estación de revisión 2
31277,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31278,12,7/20/2022,Sala disponible.,Estación de revisión 1
31279,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31280,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31281,12,7/20/2022,Sala disponible.,Estación de revisión 1
31282,1,7/20/2022,Sala no disponible.,Sala de examenes 1
31283,1,7/20/2022,Inicia limpieza.,Sala de examenes 1
31284,1,7/20/2022,Sala disponible.,Sala de examenes 1
31285,5,7/20/2022,Sala no disponible.,Sala de imagenes 1
31286,5,7/20/2022,Inicia limpieza.,Sala de imagenes 1
31287,5,7/20/2022,Sala disponible.,Sala de imagenes 1
31288,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31289,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31290,12,7/20/2022,Sala disponible.,Estación de revisión 1
31291,13,7/20/2022,Sala no disponible.,Estación de revisión 2
31292,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
31293,13,7/20/2022,Sala disponible.,Estación de revisión 2
31294,7,7/20/2022,Sala no disponible.,Sala de procedimientos 2
31295,7,7/20/2022,Inicia limpieza.,Sala de procedimientos 2
31296,7,7/20/2022,Sala disponible.,Sala de procedimientos 2
31297,1,7/20/2022,Sala no disponible.,Sala de examenes 1
31298,1,7/20/2022,Inicia limpieza.,Sala de examenes 1
31299,1,7/20/2022,Sala disponible.,Sala de examenes 1
31300,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31301,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31302,12,7/20/2022,Sala disponible.,Estación de revisión 1
31303,6,7/20/2022,Sala no disponible.,Sala de procedimientos 1
31304,6,7/20/2022,Inicia limpieza.,Sala de procedimientos 1
31305,6,7/20/2022,Sala disponible.,Sala de procedimientos 1
31306,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31307,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31308,12,7/20/2022,Sala disponible.,Estación de revisión 1
31309,13,7/20/2022,Sala no disponible.,Estación de revisión 2
31310,13,7/20/2022,Inicia limpieza.,Estación de revisión 2
31311,13,7/20/2022,Sala disponible.,Estación de revisión 2
31312,12,7/20/2022,Sala no disponible.,Estación de revisión 1
31313,12,7/20/2022,Inicia limpieza.,Estación de revisión 1
31314,12,7/20/2022,Sala disponible.,Estación de revisión 1
31315,14,7/20/2022,Sala no disponible.,Estación de revisión 3
31316,14,7/20/2022,Inicia limpieza.,Estación de revisión 3
31317,1,7/20/2022,Sala no disponible.,Sala de examenes 1
